year,soc_name,soc,num_ppl,num_ppl_moe,wage_bin_name,wage_bin
2014,"Market research analysts & marketing specialists","131161",4389,1240.13,"$140-150","O"
2014,"Market research analysts & marketing specialists","131161",6510,1682.05,"$150-160","P"
2014,"Market research analysts & marketing specialists","131161",3168,877.707,"$160-170","Q"
2014,"Market research analysts & marketing specialists","131161",3347,911.963,"$170-180","R"
2014,"Market research analysts & marketing specialists","131161",2040,788.746,"$180-190","S"
2014,"Market research analysts & marketing specialists","131161",908,520.05,"$190-200K","T"
2014,"Market research analysts & marketing specialists","131161",13005,2500.94,"$200K+","U"
2014,"Business operations specialists, all other","131199",13102,2642.08,"< 10K","A"
2014,"Business operations specialists, all other","131199",14654,2271.87,"$10-20K","B"
2014,"Business operations specialists, all other","131199",24104,3122.34,"$20-30K","C"
2014,"Business operations specialists, all other","131199",39270,4062.87,"$30-40K","D"
2014,"Business operations specialists, all other","131199",41854,4359.98,"$40-50K","E"
2014,"Business operations specialists, all other","131199",26625,3545.38,"$50-60K","F"
2014,"Business operations specialists, all other","131199",26785,3790.2,"$60-70K","G"
2014,"Business operations specialists, all other","131199",22640,3090.38,"$70-80K","H"
2014,"Business operations specialists, all other","131199",15559,2974.4,"$80-90K","I"
2014,"Business operations specialists, all other","131199",13294,2131.95,"$90-100K","J"
2014,"Business operations specialists, all other","131199",12248,2669.85,"$100K-110","K"
2014,"Business operations specialists, all other","131199",4163,974.841,"$110-120","L"
2014,"Business operations specialists, all other","131199",6095,1608.18,"$120-130","M"
2014,"Business operations specialists, all other","131199",2296,721.211,"$130-140","N"
2014,"Business operations specialists, all other","131199",2463,939.83,"$140-150","O"
2014,"Business operations specialists, all other","131199",4029,1401.17,"$150-160","P"
2014,"Business operations specialists, all other","131199",1835,909.332,"$160-170","Q"
2014,"Business operations specialists, all other","131199",1272,625.267,"$170-180","R"
2014,"Business operations specialists, all other","131199",1697,660.664,"$180-190","S"
2014,"Business operations specialists, all other","131199",388,302.588,"$190-200K","T"
2014,"Business operations specialists, all other","131199",8020,1651.73,"$200K+","U"
2014,"Accountants & auditors","132011",66401,5579.04,"< 10K","A"
2014,"Accountants & auditors","132011",88808,6464.0,"$10-20K","B"
2014,"Accountants & auditors","132011",134516,7305.28,"$20-30K","C"
2014,"Accountants & auditors","132011",224569,8522.05,"$30-40K","D"
2014,"Accountants & auditors","132011",243207,8983.43,"$40-50K","E"
2014,"Accountants & auditors","132011",228444,8662.63,"$50-60K","F"
2014,"Accountants & auditors","132011",202941,8244.65,"$60-70K","G"
2014,"Accountants & auditors","132011",153048,7312.12,"$70-80K","H"
2014,"Accountants & auditors","132011",103919,7180.23,"$80-90K","I"
2014,"Accountants & auditors","132011",73574,5602.34,"$90-100K","J"
2014,"Accountants & auditors","132011",76119,4845.01,"$100K-110","K"
2014,"Accountants & auditors","132011",32199,3284.8,"$110-120","L"
2014,"Accountants & auditors","132011",37226,3265.6,"$120-130","M"
2014,"Accountants & auditors","132011",22447,2688.06,"$130-140","N"
2014,"Accountants & auditors","132011",16893,2378.22,"$140-150","O"
2014,"Accountants & auditors","132011",22994,2836.52,"$150-160","P"
2014,"Accountants & auditors","132011",10000,1673.97,"$160-170","Q"
2014,"Accountants & auditors","132011",9826,1786.1,"$170-180","R"
2014,"Accountants & auditors","132011",7563,1343.21,"$180-190","S"
2014,"Accountants & auditors","132011",2345,849.293,"$190-200K","T"
2014,"Accountants & auditors","132011",62253,5138.38,"$200K+","U"
2014,"Appraisers & assessors of real estate","132021",3198,1192.61,"< 10K","A"
2014,"Appraisers & assessors of real estate","132021",3695,1027.93,"$10-20K","B"
2014,"Appraisers & assessors of real estate","132021",6703,1669.29,"$20-30K","C"
2014,"Appraisers & assessors of real estate","132021",10490,1989.52,"$30-40K","D"
2014,"Appraisers & assessors of real estate","132021",8814,1714.63,"$40-50K","E"
2014,"Appraisers & assessors of real estate","132021",9418,2112.83,"$50-60K","F"
2014,"Appraisers & assessors of real estate","132021",6397,1503.78,"$60-70K","G"
2014,"Appraisers & assessors of real estate","132021",4030,1107.54,"$70-80K","H"
2014,"Appraisers & assessors of real estate","132021",4448,1265.55,"$80-90K","I"
2014,"Appraisers & assessors of real estate","132021",1412,652.877,"$90-100K","J"
2014,"Appraisers & assessors of real estate","132021",1505,589.93,"$100K-110","K"
2014,"Appraisers & assessors of real estate","132021",820,611.695,"$110-120","L"
2014,"Appraisers & assessors of real estate","132021",923,617.152,"$120-130","M"
2014,"Appraisers & assessors of real estate","132021",583,472.086,"$130-140","N"
2014,"Appraisers & assessors of real estate","132021",661,619.711,"$140-150","O"
2014,"Appraisers & assessors of real estate","132021",695,382.5,"$150-160","P"
2014,"Appraisers & assessors of real estate","132021",272,268.377,"$170-180","R"
2014,"Appraisers & assessors of real estate","132021",175,175.839,"$180-190","S"
2014,"Appraisers & assessors of real estate","132021",93,156.831,"$190-200K","T"
2014,"Appraisers & assessors of real estate","132021",874,433.066,"$200K+","U"
2014,"Budget analysts","132031",875,684.593,"< 10K","A"
2014,"Budget analysts","132031",655,448.365,"$10-20K","B"
2014,"Budget analysts","132031",1417,885.865,"$20-30K","C"
2014,"Budget analysts","132031",2611,1108.96,"$30-40K","D"
2014,"Budget analysts","132031",4549,1479.8,"$40-50K","E"
2014,"Budget analysts","132031",8154,1904.74,"$50-60K","F"
2014,"Budget analysts","132031",5227,1413.08,"$60-70K","G"
2014,"Budget analysts","132031",4588,1114.15,"$70-80K","H"
2014,"Budget analysts","132031",5471,1562.28,"$80-90K","I"
2014,"Budget analysts","132031",3310,964.309,"$90-100K","J"
2014,"Budget analysts","132031",3066,830.499,"$100K-110","K"
2014,"Budget analysts","132031",1992,1034.44,"$110-120","L"
2014,"Budget analysts","132031",2260,999.492,"$120-130","M"
2014,"Budget analysts","132031",1286,868.112,"$130-140","N"
2014,"Budget analysts","132031",542,428.343,"$140-150","O"
2014,"Budget analysts","132031",191,187.186,"$150-160","P"
2014,"Budget analysts","132031",104,123.025,"$160-170","Q"
2014,"Budget analysts","132031",102,140.883,"$170-180","R"
2014,"Budget analysts","132031",83,137.957,"$180-190","S"
2014,"Budget analysts","132031",137,237.574,"$190-200K","T"
2014,"Budget analysts","132031",581,347.174,"$200K+","U"
2014,"Credit analysts","132041",223,245.46,"< 10K","A"
2014,"Credit analysts","132041",1245,607.003,"$10-20K","B"
2014,"Credit analysts","132041",1753,815.726,"$20-30K","C"
2014,"Credit analysts","132041",4436,1547.45,"$30-40K","D"
2014,"Credit analysts","132041",5419,1267.5,"$40-50K","E"
2014,"Credit analysts","132041",5981,1700.53,"$50-60K","F"
2014,"Credit analysts","132041",1658,781.325,"$60-70K","G"
2014,"Credit analysts","132041",1598,657.884,"$70-80K","H"
2014,"Credit analysts","132041",1021,653.814,"$80-90K","I"
2014,"Credit analysts","132041",850,499.202,"$90-100K","J"
2014,"Credit analysts","132041",638,442.517,"$100K-110","K"
2014,"Credit analysts","132041",289,255.625,"$110-120","L"
2014,"Credit analysts","132041",2064,2098.49,"$120-130","M"
2014,"Credit analysts","132041",130,162.353,"$130-140","N"
2014,"Credit analysts","132041",376,397.48,"$140-150","O"
2014,"Credit analysts","132041",453,415.319,"$150-160","P"
2014,"Credit analysts","132041",302,252.66,"$160-170","Q"
2014,"Credit analysts","132041",217,211.265,"$180-190","S"
2014,"Credit analysts","132041",569,462.333,"$200K+","U"
2014,"Financial analysts","132051",4458,1328.49,"< 10K","A"
2014,"Financial analysts","132051",4579,1336.4,"$10-20K","B"
2014,"Financial analysts","132051",6454,1758.93,"$20-30K","C"
2014,"Financial analysts","132051",9043,2071.59,"$30-40K","D"
2014,"Financial analysts","132051",15574,2741.42,"$40-50K","E"
2014,"Financial analysts","132051",20988,2582.74,"$50-60K","F"
2014,"Financial analysts","132051",25252,3346.83,"$60-70K","G"
2014,"Financial analysts","132051",23296,3478.31,"$70-80K","H"
2014,"Financial analysts","132051",18181,2511.28,"$80-90K","I"
2014,"Financial analysts","132051",12301,2084.85,"$90-100K","J"
2014,"Financial analysts","132051",11658,2373.26,"$100K-110","K"
2014,"Financial analysts","132051",5776,1449.84,"$110-120","L"
2014,"Financial analysts","132051",7023,1521.74,"$120-130","M"
2014,"Financial analysts","132051",4656,1435.98,"$130-140","N"
2014,"Financial analysts","132051",3204,998.475,"$140-150","O"
2014,"Financial analysts","132051",5587,1432.19,"$150-160","P"
2014,"Financial analysts","132051",1878,612.622,"$160-170","Q"
2014,"Financial analysts","132051",3025,1022.23,"$170-180","R"
2014,"Financial analysts","132051",1208,566.142,"$180-190","S"
2014,"Financial analysts","132051",484,393.409,"$190-200K","T"
2014,"Financial analysts","132051",18172,2706.27,"$200K+","U"
2014,"Personal financial advisors","132052",7431,1529.64,"< 10K","A"
2014,"Personal financial advisors","132052",11249,2126.95,"$10-20K","B"
2014,"Personal financial advisors","132052",16105,2545.16,"$20-30K","C"
2014,"Personal financial advisors","132052",27670,3866.61,"$30-40K","D"
2014,"Personal financial advisors","132052",27470,3910.74,"$40-50K","E"
2014,"Personal financial advisors","132052",27777,3585.12,"$50-60K","F"
2014,"Personal financial advisors","132052",27466,3565.69,"$60-70K","G"
2014,"Personal financial advisors","132052",21289,3187.64,"$70-80K","H"
2014,"Personal financial advisors","132052",17718,2830.22,"$80-90K","I"
2014,"Personal financial advisors","132052",12744,2573.83,"$90-100K","J"
2014,"Personal financial advisors","132052",19454,2266.78,"$100K-110","K"
2014,"Personal financial advisors","132052",6520,1230.45,"$110-120","L"
2014,"Personal financial advisors","132052",11134,2145.4,"$120-130","M"
2014,"Personal financial advisors","132052",6203,1470.88,"$130-140","N"
2014,"Personal financial advisors","132052",3811,1031.15,"$140-150","O"
2014,"Personal financial advisors","132052",12320,2210.14,"$150-160","P"
2014,"Personal financial advisors","132052",4807,1557.47,"$160-170","Q"
2014,"Personal financial advisors","132052",4410,1689.25,"$170-180","R"
2014,"Personal financial advisors","132052",2983,812.079,"$180-190","S"
2014,"Personal financial advisors","132052",2039,826.454,"$190-200K","T"
2014,"Personal financial advisors","132052",59756,5057.85,"$200K+","U"
2014,"Insurance underwriters","132053",2257,826.928,"< 10K","A"
2014,"Insurance underwriters","132053",2278,1013.27,"$10-20K","B"
2014,"Insurance underwriters","132053",7280,2011.62,"$20-30K","C"
2014,"Insurance underwriters","132053",13495,2724.29,"$30-40K","D"
2014,"Insurance underwriters","132053",17154,2815.08,"$40-50K","E"
2014,"Insurance underwriters","132053",16823,2653.66,"$50-60K","F"
2014,"Insurance underwriters","132053",12470,2069.69,"$60-70K","G"
2014,"Insurance underwriters","132053",9067,1865.3,"$70-80K","H"
2014,"Insurance underwriters","132053",7832,1715.7,"$80-90K","I"
2014,"Insurance underwriters","132053",3878,1121.3,"$90-100K","J"
2014,"Insurance underwriters","132053",3441,1079.62,"$100K-110","K"
2014,"Insurance underwriters","132053",1830,885.199,"$110-120","L"
2014,"Insurance underwriters","132053",2838,1195.07,"$120-130","M"
2014,"Insurance underwriters","132053",1183,535.997,"$130-140","N"
2014,"Insurance underwriters","132053",1153,556.36,"$140-150","O"
2014,"Insurance underwriters","132053",1174,769.465,"$150-160","P"
2014,"Insurance underwriters","132053",1288,679.168,"$160-170","Q"
2014,"Insurance underwriters","132053",643,509.904,"$170-180","R"
2014,"Insurance underwriters","132053",281,288.941,"$180-190","S"
2014,"Insurance underwriters","132053",83,102.087,"$190-200K","T"
2014,"Insurance underwriters","132053",2671,893.985,"$200K+","U"
2014,"Financial examiners","132061",816,723.92,"< 10K","A"
2014,"Financial examiners","132061",395,337.082,"$10-20K","B"
2014,"Financial examiners","132061",137,196.531,"$20-30K","C"
2014,"Financial examiners","132061",1382,738.51,"$30-40K","D"
2014,"Financial examiners","132061",885,568.169,"$40-50K","E"
2014,"Financial examiners","132061",1606,747.898,"$50-60K","F"
2014,"Financial examiners","132061",942,492.661,"$60-70K","G"
2014,"Financial examiners","132061",1138,661.261,"$70-80K","H"
2014,"Financial examiners","132061",380,345.346,"$80-90K","I"
2014,"Financial examiners","132061",956,491.202,"$90-100K","J"
2014,"Financial examiners","132061",1576,804.486,"$100K-110","K"
2014,"Financial examiners","132061",471,395.298,"$110-120","L"
2014,"Financial examiners","132061",44,80.0052,"$120-130","M"
2014,"Financial examiners","132061",104,129.542,"$130-140","N"
2014,"Financial examiners","132061",780,606.544,"$140-150","O"
2014,"Financial examiners","132061",672,379.257,"$150-160","P"
2014,"Financial examiners","132061",144,220.966,"$160-170","Q"
2014,"Financial examiners","132061",162,197.902,"$170-180","R"
2014,"Financial examiners","132061",443,340.68,"$180-190","S"
2014,"Financial examiners","132061",763,887.559,"$200K+","U"
2014,"Credit counselors & loan officers","132070",6169,1854.77,"< 10K","A"
2014,"Credit counselors & loan officers","132070",7609,1502.66,"$10-20K","B"
2014,"Credit counselors & loan officers","132070",27235,3647.57,"$20-30K","C"
2014,"Credit counselors & loan officers","132070",46583,3731.86,"$30-40K","D"
2014,"Credit counselors & loan officers","132070",46093,4074.54,"$40-50K","E"
2014,"Credit counselors & loan officers","132070",34126,3794.57,"$50-60K","F"
2014,"Credit counselors & loan officers","132070",24437,2808.34,"$60-70K","G"
2014,"Credit counselors & loan officers","132070",21756,3377.4,"$70-80K","H"
2014,"Credit counselors & loan officers","132070",17472,2644.27,"$80-90K","I"
2014,"Credit counselors & loan officers","132070",9925,1961.72,"$90-100K","J"
2014,"Credit counselors & loan officers","132070",13421,2228.16,"$100K-110","K"
